sim,Strategy,Cost,QALYs,NMB
487,MenABCWY,6876.466592288949,4627.982299166682,231392238.49174184
488,MenC,2620.494771056278,3411.0579521129685,170550277.11087736
488,MenACWY,4663.242416885007,3411.0579521129685,170548234.36323154
488,MenACWY_MenB,22883.305579996293,3411.0579521129685,170530014.30006844
488,MenABCWY,7257.733317530498,3411.0579521129685,170545639.8723309
489,MenC,2522.182680598909,4124.399721491077,206217463.89187324
489,MenACWY,4966.721762119478,4124.399721491077,206215019.35279173
489,MenACWY_MenB,21631.89140496612,4124.399721491077,206198354.1831489
489,MenABCWY,6953.2306315100595,4124.399721491077,206213032.84392235
490,MenC,2267.5067316536683,3696.2426930853426,184809867.14753547
490,MenACWY,5159.161880211014,3696.2426930853426,184806975.4923869
490,MenACWY_MenB,18066.739889293018,3696.2426930853426,184794067.91437784
490,MenABCWY,6760.719065886704,3696.2426930853426,184805373.93520126
491,MenC,2629.454890295067,4133.3329838304035,206664019.7366299
491,MenACWY,5110.6976424304185,4133.3329838304035,206661538.49387777
491,MenACWY_MenB,20495.37330457763,4133.3329838304035,206646153.8182156
491,MenABCWY,6879.822928452864,4133.3329838304035,206659769.36859173
492,MenC,2331.027433533236,4574.70303630645,228732820.78788894
492,MenACWY,5075.316886710076,4574.70303630645,228730076.49843577
492,MenACWY_MenB,20910.824947609028,4574.70303630645,228714240.9903749
492,MenABCWY,7119.5503582996535,4574.70303630645,228728032.2649642
493,MenC,2617.47934057875,4052.773054784451,202636035.25988194
493,MenACWY,5537.376669259254,4052.773054784451,202633115.36255327
493,MenACWY_MenB,22995.46851773368,4052.773054784451,202615657.2707048
493,MenABCWY,7522.405278570548,4052.773054784451,202631130.33394396
494,MenC,2678.3591143684994,4405.376578320682,220266150.55691972
494,MenACWY,5258.582225290813,4405.376578320682,220263570.3338088
494,MenACWY_MenB,20299.015778560282,4405.376578320682,220248529.90025553
494,MenABCWY,7616.457737030998,4405.376578320682,220261212.45829707
495,MenC,2673.7602596943243,4407.95555085914,220395103.78269732
495,MenACWY,5167.331263768154,4407.95555085914,220392610.21169323
495,MenACWY_MenB,21291.30523749023,4407.95555085914,220376486.2377195
495,MenABCWY,7186.353404735021,4407.95555085914,220390591.18955228
496,MenC,2626.9574188693227,4247.314577871294,212363101.93614584
496,MenACWY,4871.614391088029,4247.314577871294,212360857.2791736
496,MenACWY_MenB,20321.00283787666,4247.314577871294,212345407.89072683
496,MenABCWY,7011.276417053725,4247.314577871294,212358717.61714765
497,MenC,2250.2290895958995,4252.796078807624,212637553.71129164
497,MenACWY,4869.556176719113,4252.796078807624,212634934.3842045
497,MenACWY_MenB,22073.616624003364,4252.796078807624,212617730.32375723
497,MenABCWY,6867.782451705173,4252.796078807624,212632936.1579295
498,MenC,2395.376666280305,4443.86688072364,222190948.6595157
498,MenACWY,5058.231131102282,4443.86688072364,222188285.80505088
498,MenACWY_MenB,22087.86813204925,4443.86688072364,222171256.16804993
498,MenABCWY,6208.4446543684135,4443.86688072364,222187135.5915276
499,MenC,2552.9951145923087,4524.406586188167,226217776.31429377
499,MenACWY,5564.543861423838,4524.406586188167,226214764.76554695
499,MenACWY_MenB,18743.55399408907,4524.406586188167,226201585.75541428
499,MenABCWY,6533.303240768853,4524.406586188167,226213796.0061676
500,MenC,2596.191870155081,4532.3837323775515,226616590.42700744
500,MenACWY,5166.163075160064,4532.3837323775515,226614020.45580244
500,MenACWY_MenB,20680.001944966854,4532.3837323775515,226598506.61693263
500,MenABCWY,6712.6391141725635,4532.3837323775515,226612473.97976342
501,MenC,2496.143279282877,4399.64214198556,219979610.9559987
501,MenACWY,5008.755339111471,4399.64214198556,219977098.34393886
501,MenACWY_MenB,23265.588031170526,4399.64214198556,219958841.5112468
501,MenABCWY,6472.020233231791,4399.64214198556,219975635.07904473
502,MenC,2525.1402881516265,4411.7076281065365,220582856.26503867
502,MenACWY,5509.206755633007,4411.7076281065365,220579872.19857118
502,MenACWY_MenB,21862.723672798864,4411.7076281065365,220563518.681654
502,MenABCWY,6971.232576019996,4411.7076281065365,220578410.1727508
503,MenC,2549.440405245544,4521.085132063148,226051707.16275215
503,MenACWY,5255.80263148517,4521.085132063148,226049000.8005259
503,MenACWY_MenB,23385.69921596514,4521.085132063148,226030870.90394142
503,MenABCWY,7211.682420812975,4521.085132063148,226047044.92073658
504,MenC,2627.02016262641,4515.051034232124,225749924.6914436
504,MenACWY,5151.279669713898,4515.051034232124,225747400.4319365
504,MenACWY_MenB,20905.27121470184,4515.051034232124,225731646.4403915
504,MenABCWY,6633.970616956521,4515.051034232124,225745917.74098924
505,MenC,2518.7920750594467,4439.789349952287,221986948.7055393
505,MenACWY,5645.2456050487235,4439.789349952287,221983822.2520093
505,MenACWY_MenB,18829.46117152394,4439.789349952287,221970638.03644282
505,MenABCWY,7128.157234971875,4439.789349952287,221982339.3403794
506,MenC,2688.36265470863,4081.19690414728,204057156.84470928
506,MenACWY,4907.89585052186,4081.19690414728,204054937.31151348
506,MenACWY_MenB,21578.815133733202,4081.19690414728,204038266.39223027
506,MenABCWY,6910.074306953001,4081.19690414728,204052935.13305703
507,MenC,2212.957776729042,4171.610280897768,208578301.08711165
507,MenACWY,5009.717139111317,4171.610280897768,208575504.32774925
507,MenACWY_MenB,20391.441286983976,4171.610280897768,208560122.6036014
507,MenABCWY,7509.1850615484645,4171.610280897768,208573004.85982683
508,MenC,2466.221941164439,4343.519531546183,217173510.355368
508,MenACWY,5430.583601947005,4343.519531546183,217170545.9937072
508,MenACWY_MenB,21356.93711667692,4343.519531546183,217154619.64019248
508,MenABCWY,7083.129289979431,4343.519531546183,217168893.44801918
509,MenC,2030.992190891029,4452.533317238556,222624634.8697369
509,MenACWY,4937.030971173295,4452.533317238556,222621728.83095664
509,MenACWY_MenB,20472.08710217301,4452.533317238556,222606193.77482563
509,MenABCWY,7446.775547815125,4452.533317238556,222619219.08638
510,MenC,2372.7154158588837,4277.166935447032,213855974.05693576
510,MenACWY,4520.697298457834,4277.166935447032,213853826.07505316
510,MenACWY_MenB,17688.75612148124,4277.166935447032,213840658.01623014
510,MenABCWY,7059.622303608101,4277.166935447032,213851287.15004802
511,MenC,2682.930966097025,4486.72588691375,224333611.4147214
511,MenACWY,5427.853737688966,4486.72588691375,224330866.49194983
511,MenACWY_MenB,22459.74302787505,4486.72588691375,224313834.60265964
511,MenABCWY,6336.867574803857,4486.72588691375,224329957.4781127
512,MenC,2513.8236344874636,3747.085532941575,187351762.82344428
512,MenACWY,5078.335050613962,3747.085532941575,187349198.31202814
512,MenACWY_MenB,22251.53435701287,3747.085532941575,187332025.11272174
512,MenABCWY,6777.991931943529,3747.085532941575,187347498.6551468
513,MenC,2721.8552974407175,4493.760158178474,224685286.05362624
513,MenACWY,4800.188370947351,4493.760158178474,224683207.72055274
513,MenACWY_MenB,20786.73097402822,4493.760158178474,224667221.17794967
513,MenABCWY,7135.865461224375,4493.760158178474,224680872.04346246
514,MenC,2591.0366178752042,4086.395546178715,204317186.2723179
514,MenACWY,5428.7917006723155,4086.395546178715,204314348.5172351
514,MenACWY_MenB,22399.354355714808,4086.395546178715,204297377.95458004
514,MenABCWY,6792.694372205708,4086.395546178715,204312984.61456355
515,MenC,2241.799842050154,4311.063485975436,215550932.49892977
515,MenACWY,5534.199324561852,4311.063485975436,215547640.09944728
515,MenACWY_MenB,21852.107261725298,4311.063485975436,215531322.1915101
515,MenABCWY,7091.023468104009,4311.063485975436,215546083.27530372
516,MenC,2626.8919384514465,4352.2783480708285,217611290.51160297
516,MenACWY,5011.157303526617,4352.2783480708285,217608906.2462379
516,MenACWY_MenB,21047.475074951337,4352.2783480708285,217592869.92846647
516,MenABCWY,6923.034358390813,4352.2783480708285,217606994.36918303
517,MenC,2465.2986620145603,4554.586021303568,227726835.76651636
517,MenACWY,5225.398174415871,4554.586021303568,227724075.66700396
517,MenACWY_MenB,20086.691255564336,4554.586021303568,227709214.3739228
517,MenABCWY,6978.47187046112,4554.586021303568,227722322.5933079
518,MenC,2740.8171295325433,4237.74936851141,211884727.60844097
518,MenACWY,5469.569063407505,4237.74936851141,211881998.8565071
518,MenACWY_MenB,20668.183952599185,4237.74936851141,211866800.2416179
518,MenABCWY,6552.058863280518,4237.74936851141,211880916.3667072
519,MenC,2504.4343222471443,4455.081988966721,222751595.0140138
519,MenACWY,5082.014338317258,4455.081988966721,222749017.43399772
519,MenACWY_MenB,20152.372484932283,4455.081988966721,222733947.0758511
519,MenABCWY,6853.766597953083,4455.081988966721,222747245.68173808
520,MenC,2245.1267399309604,4410.971376552136,220546323.70086685
520,MenACWY,4902.41240964721,4410.971376552136,220543666.41519713
520,MenACWY_MenB,19843.007150922385,4410.971376552136,220528725.82045585
520,MenABCWY,7596.662109369294,4410.971376552136,220540972.1654974
521,MenC,2672.5514658579186,4066.550583150892,203324856.60607874
521,MenACWY,5295.01455961962,4066.550583150892,203322234.142985
521,MenACWY_MenB,20458.18498582887,4066.550583150892,203307070.9725588
521,MenABCWY,6708.266556625598,4066.550583150892,203320820.890988
522,MenC,2407.8082521684473,4118.833867128247,205939285.5481602
522,MenACWY,4973.612530100662,4118.833867128247,205936719.74388224
522,MenACWY_MenB,19192.746963037178,4118.833867128247,205922500.60944933
522,MenABCWY,7165.723773475691,4118.833867128247,205934527.63263887
523,MenC,2652.6178972992334,3992.9747956901792,199646087.16661167
523,MenACWY,5088.362106999424,3992.9747956901792,199643651.42240196
523,MenACWY_MenB,21705.6652624306,3992.9747956901792,199627034.11924654
523,MenABCWY,6708.579646888555,3992.9747956901792,199642031.2048621
524,MenC,2614.090117525642,4328.975843781888,216446178.0989769
524,MenACWY,5019.407112527904,4328.975843781888,216443772.7819819
524,MenACWY_MenB,20424.515174983393,4328.975843781888,216428367.67391944
524,MenABCWY,6646.167912749813,4328.975843781888,216442146.02118167
525,MenC,2341.081848070191,4437.921061255681,221893711.98093596
525,MenACWY,5255.430890105471,4437.921061255681,221890797.63189393
525,MenACWY_MenB,21508.075416034386,4437.921061255681,221874544.98736802
525,MenABCWY,6707.218517216691,4437.921061255681,221889345.84426683
526,MenC,2473.161333238194,4378.239129089724,218909483.29315296
526,MenACWY,5048.686787710332,4378.239129089724,218906907.76769847
526,MenACWY_MenB,19685.67739332599,4378.239129089724,218892270.77709287
526,MenABCWY,7298.298997321134,4378.239129089724,218904658.15548888
527,MenC,2501.803355175526,4524.614360222295,226228216.20775956
527,MenACWY,5385.073143304635,4524.614360222295,226225332.93797144
527,MenACWY_MenB,20456.397319248765,4524.614360222295,226210261.6137955
527,MenABCWY,7353.318956393807,4524.614360222295,226223364.69215834
528,MenC,2427.9423291983603,4443.991905652233,222197167.34028247
528,MenACWY,4588.416460982879,4443.991905652233,222195006.86615068
528,MenACWY_MenB,19579.80923640217,4443.991905652233,222180015.47337526
528,MenABCWY,6932.382059969679,4443.991905652233,222192662.9005517
529,MenC,2697.1112452440198,4402.008266584423,220097716.2179759
529,MenACWY,5382.115754207746,4402.008266584423,220095031.21346694
529,MenACWY_MenB,22658.907535625032,4402.008266584423,220077754.42168555
529,MenABCWY,7235.736495632253,4402.008266584423,220093177.59272552
530,MenC,2539.1489322024286,4485.546580996464,224274789.90089104
530,MenACWY,5409.490322782711,4485.546580996464,224271919.55950046
530,MenACWY_MenB,21498.746871954096,4485.546580996464,224255830.30295128
530,MenABCWY,6627.68560805316,4485.546580996464,224270701.36421517
531,MenC,2374.2717645835837,3964.9527564981163,198245263.55314124
531,MenACWY,5363.5932304262315,3964.9527564981163,198242274.2316754
531,MenACWY_MenB,23606.882807036207,3964.9527564981163,198224030.94209877
531,MenABCWY,7087.142940153707,3964.9527564981163,198240550.68196565
532,MenC,2703.7081312674354,4225.472197229923,211270906.1533649
532,MenACWY,5118.888299222198,4225.472197229923,211268490.97319692
532,MenACWY_MenB,18873.91985834658,4225.472197229923,211254735.9416378
532,MenABCWY,7224.543261530254,4225.472197229923,211266385.31823462
533,MenC,2645.6719454524687,4121.283182977347,206061513.4769219
533,MenACWY,5195.942054924959,4121.283182977347,206058963.2068124
533,MenACWY_MenB,21398.367519382078,4121.283182977347,206042760.78134796
533,MenABCWY,6790.2109635022525,4121.283182977347,206057368.93790385
534,MenC,2494.8026822036786,4441.620866049762,222078548.49980593
534,MenACWY,5287.875709342707,4441.620866049762,222075755.42677876
534,MenACWY_MenB,20262.4544694999,4441.620866049762,222060780.84801862
534,MenABCWY,7300.83364337533,4441.620866049762,222073742.46884474
535,MenC,2467.583174568877,4508.322356666789,225413650.2501649
535,MenACWY,4845.703580777525,4508.322356666789,225411272.1297587
535,MenACWY_MenB,20478.88279186036,4508.322356666789,225395638.9505476
535,MenABCWY,6918.4504721740695,4508.322356666789,225409199.38286728
536,MenC,2423.6190804677476,3940.5240608299982,197023779.42241946
536,MenACWY,4511.0828537854,3940.5240608299982,197021691.95864612
536,MenACWY_MenB,21371.92410966173,3940.5240608299982,197004831.11739025
536,MenABCWY,6460.967368418309,3940.5240608299982,197019742.0741315
537,MenC,2482.4541275163083,4365.740049151837,218284520.00346434
537,MenACWY,5416.610285685343,4365.740049151837,218281585.84730616
537,MenACWY_MenB,21500.903010874717,4365.740049151837,218265501.554581
537,MenABCWY,7278.9118397856355,4365.740049151837,218279723.54575208
538,MenC,2611.6087268465812,4620.17262398562,231006019.59055412
538,MenACWY,4983.9693296019595,4620.17262398562,231003647.22995138
538,MenACWY_MenB,18774.822301386994,4620.17262398562,230989856.3769796
538,MenABCWY,7297.252032879803,4620.17262398562,231001333.9472481
539,MenC,2458.1939262770547,3053.6978408293658,152682433.84754202
539,MenACWY,4741.8088986611765,3053.6978408293658,152680150.23256963
539,MenACWY_MenB,19294.78404559894,3053.6978408293658,152665597.2574227
539,MenABCWY,7317.426534707597,3053.6978408293658,152677574.61493358
540,MenC,2680.5300770347435,4160.592297889168,208026934.36438134
540,MenACWY,5237.781358093065,4160.592297889168,208024377.1131003
540,MenACWY_MenB,20713.10339608911,4160.592297889168,208008901.7910623
540,MenABCWY,7132.327895182281,4160.592297889168,208022482.5665632
541,MenC,2443.139583616022,4440.54890489296,222025002.1050644
541,MenACWY,4625.303961280798,4440.54890489296,222022819.94068673
541,MenACWY_MenB,21064.29427947706,4440.54890489296,222006380.95036852
541,MenABCWY,6886.023723485575,4440.54890489296,222020559.22092453
542,MenC,2638.0558904869326,3549.5641683037347,177475570.35929623
542,MenACWY,5123.576258717521,3549.5641683037347,177473084.838928
542,MenACWY_MenB,20791.936043200963,3549.5641683037347,177457416.47914353
542,MenABCWY,7188.665342566176,3549.5641683037347,177471019.74984416
543,MenC,2434.6321176149104,4221.290513317661,211062091.0337654
543,MenACWY,5220.624087036495,4221.290513317661,211059305.041796
543,MenACWY_MenB,21570.72926569833,4221.290513317661,211042954.93661734
543,MenABCWY,7334.353105973279,4221.290513317661,211057191.31277707
544,MenC,2551.325269082459,4387.817441920605,219388320.7707612
544,MenACWY,5390.559660197867,4387.817441920605,219385481.53637007
544,MenACWY_MenB,19291.30580676836,4387.817441920605,219371580.7902235
544,MenABCWY,6567.111819021193,4387.817441920605,219384304.98421124
545,MenC,2354.383752651819,3560.9565069115574,178045470.96182522
545,MenACWY,5419.7404362422485,3560.9565069115574,178042405.6051416
545,MenACWY_MenB,22288.960822563095,3560.9565069115574,178025536.3847553
545,MenABCWY,6191.724018289069,3560.9565069115574,178041633.6215596
546,MenC,2378.3207377489507,4450.499277511509,222522585.5548377
546,MenACWY,5147.350974619628,4450.499277511509,222519816.52460083
546,MenACWY_MenB,21453.330707262823,4450.499277511509,222503510.5448682
546,MenABCWY,7443.133919627429,4450.499277511509,222517520.74165583
547,MenC,2581.100837765144,4304.394749767235,215217156.387524
547,MenACWY,5112.849196681014,4304.394749767235,215214624.6391651
547,MenACWY_MenB,23697.90557072751,4304.394749767235,215196039.58279106
547,MenABCWY,6830.239877112225,4304.394749767235,215212907.24848467
548,MenC,2497.803630985499,4271.900430902381,213592523.74148807
548,MenACWY,5041.912019138307,4271.900430902381,213589979.6330999
548,MenACWY_MenB,20721.04168501546,4271.900430902381,213574300.50343403
548,MenABCWY,6612.900948517995,4271.900430902381,213588408.64417052
549,MenC,2683.185004990191,4169.330839250683,208463858.77752918
549,MenACWY,5190.012608890338,4169.330839250683,208461351.94992527
549,MenACWY_MenB,18537.036206027904,4169.330839250683,208448004.92632812
549,MenABCWY,6834.369782436876,4169.330839250683,208459707.5927517
550,MenC,2340.75671624409,4501.129931138184,225054155.80019292
550,MenACWY,5267.623787163749,4501.129931138184,225051228.933122
550,MenACWY_MenB,20391.692574916928,4501.129931138184,225036104.86433426
550,MenABCWY,6774.182045496971,4501.129931138184,225049722.37486368
551,MenC,2683.6741906795173,4608.115880398795,230403110.34574905
551,MenACWY,4690.2857748450415,4608.115880398795,230401103.73416486
551,MenACWY_MenB,20336.604768184356,4608.115880398795,230385457.41517153
551,MenABCWY,7350.816077848564,4608.115880398795,230398443.20386186
552,MenC,2659.631438552488,4079.0306777009982,203948874.25361136
552,MenACWY,5405.808254799246,4079.0306777009982,203946128.0767951
552,MenACWY_MenB,22222.57562670546,4079.0306777009982,203929311.3094232
552,MenABCWY,7127.648946521006,4079.0306777009982,203944406.2361034
553,MenC,2306.483912944271,4156.4783489570445,207821610.96393928
553,MenACWY,5213.089573009195,4156.4783489570445,207818704.35827923
553,MenACWY_MenB,20142.739272015893,4156.4783489570445,207803774.7085802
553,MenABCWY,6654.516763884805,4156.4783489570445,207817262.93108833
554,MenC,2494.633538625267,4464.651866103415,223230098.6716321
554,MenACWY,5560.318145380638,4464.651866103415,223227032.98702535
554,MenACWY_MenB,18494.89701175963,4464.651866103415,223214098.408159
554,MenABCWY,6921.214470586094,4464.651866103415,223225672.09070015
555,MenC,2581.2702803366647,3491.998166518922,174597327.05566576
555,MenACWY,4794.230447939365,3491.998166518922,174595114.09549814
555,MenACWY_MenB,19386.764824433652,3491.998166518922,174580521.56112167
555,MenABCWY,7298.052969443748,3491.998166518922,174592610.27297664
556,MenC,2430.749102430974,4443.305717564788,222162855.12913698
556,MenACWY,5161.349926294123,4443.305717564788,222160124.52831313
556,MenACWY_MenB,18615.10905366991,4443.305717564788,222146670.76918575
556,MenABCWY,7557.04557451744,4443.305717564788,222157728.8326649
557,MenC,2401.8759545297034,3958.1325356753455,197904224.90781274
557,MenACWY,4631.006257644863,3958.1325356753455,197901995.77750963
557,MenACWY_MenB,20398.697994257163,3958.1325356753455,197886228.08577302
557,MenABCWY,7061.329588111249,3958.1325356753455,197899565.45417917
558,MenC,2459.67633302164,4444.396614156985,222217371.03151625
558,MenACWY,5403.988832497149,4444.396614156985,222214426.71901676
558,MenACWY_MenB,20137.05675129862,4444.396614156985,222199693.65109795
558,MenABCWY,7328.053433112147,4444.396614156985,222212502.65441614
559,MenC,2698.829051398131,4272.277347917655,213611168.56683135
559,MenACWY,5210.536977727424,4272.277347917655,213608656.85890502
559,MenACWY_MenB,22120.059000915247,4272.277347917655,213591747.33688185
559,MenABCWY,7347.695630463727,4272.277347917655,213606519.7002523
560,MenC,2540.9693065148963,4378.34586651242,218914752.35631448
560,MenACWY,5492.873723569427,4378.34586651242,218911800.45189744
560,MenACWY_MenB,22183.68157989972,4378.34586651242,218895109.64404112
560,MenABCWY,6961.189165032316,4378.34586651242,218910332.13645598
561,MenC,2503.80651352065,4110.1815702847925,205506574.70772612
561,MenACWY,4972.723121193905,4110.1815702847925,205504105.79111844
561,MenACWY_MenB,21842.113967348854,4110.1815702847925,205487236.40027228
561,MenABCWY,7137.6843882977355,4110.1815702847925,205501940.82985133
562,MenC,2366.051615384473,4339.873222414284,216991295.06909883
562,MenACWY,4567.826387131454,4339.873222414284,216989093.29432708
562,MenACWY_MenB,17514.56492531279,4339.873222414284,216976146.5557889
562,MenABCWY,7297.053611335629,4339.873222414284,216986364.06710288
563,MenC,2538.126388292078,4113.093840979615,205652153.9225925
563,MenACWY,5597.382708311893,4113.093840979615,205649094.66627246
563,MenACWY_MenB,21463.705322710324,4113.093840979615,205633228.34365806
563,MenABCWY,7255.453494440718,4113.093840979615,205647436.59548634
564,MenC,2354.154546344451,4428.839847198524,221439638.20537984
564,MenACWY,5527.104399595477,4428.839847198524,221436465.2555266
564,MenACWY_MenB,22599.18770048792,4428.839847198524,221419393.1722257
564,MenABCWY,7476.257310864639,4428.839847198524,221434516.10261533
565,MenC,2064.8178069240234,4612.934093030265,230644639.83370632
565,MenACWY,5186.874413289335,4612.934093030265,230641517.77709997
565,MenACWY_MenB,22075.43420451122,4612.934093030265,230624629.21730873
565,MenABCWY,6807.916212208622,4612.934093030265,230639896.73530105
566,MenC,1978.4922117854085,4436.504684049299,221823255.71025315
566,MenACWY,5454.097644485389,4436.504684049299,221819780.10482046
566,MenACWY_MenB,22778.35654605361,4436.504684049299,221802455.8459189
566,MenABCWY,7127.503183865369,4436.504684049299,221818106.69928107
567,MenC,2526.0925646817204,4289.558834984476,214475415.6566591
567,MenACWY,5508.902226699575,4289.558834984476,214472432.84699708
567,MenACWY_MenB,19959.746125322887,4289.558834984476,214457982.00309846
567,MenABCWY,7349.121012203555,4289.558834984476,214470592.62821156
568,MenC,2581.6944932814695,4349.23664585644,217459250.5983287
568,MenACWY,5217.09431925165,4349.23664585644,217456615.19850275
568,MenACWY_MenB,18249.334963191573,4349.23664585644,217443582.9578588
568,MenABCWY,7223.284305025289,4349.23664585644,217454609.00851697
569,MenC,2697.9045239572647,4176.063356571508,208800469.92405143
569,MenACWY,5399.613226287808,4176.063356571508,208797768.2153491
569,MenACWY_MenB,20800.83419051977,4176.063356571508,208782366.99438488
569,MenABCWY,7027.66504228448,4176.063356571508,208796140.16353312
570,MenC,6318.7092208597305,4564.237545519878,228205558.56677306
570,MenACWY,8811.711945772131,4564.237545519878,228203065.56404814
570,MenACWY_MenB,24237.170092082808,4564.237545519878,228187640.10590184
570,MenABCWY,10975.830473104228,4564.237545519878,228200901.44552082
571,MenC,2528.7110268314373,4523.612012647341,226178071.92134023
571,MenACWY,5366.826632031972,4523.612012647341,226175233.80573502
571,MenACWY_MenB,17880.225975028792,4523.612012647341,226162720.406392
571,MenABCWY,6562.017525123226,4523.612012647341,226174038.6148419
572,MenC,2434.9411446616396,4535.645365027693,226779833.31023994
572,MenACWY,5301.057562794118,4535.645365027693,226776967.19382182
572,MenACWY_MenB,18101.660866230748,4535.645365027693,226764166.5905184
572,MenABCWY,7118.0058480906155,4535.645365027693,226775150.24553654
573,MenC,2451.289681426503,4238.191011989285,211907099.3097828
573,MenACWY,4946.620575853768,4238.191011989285,211904603.9788884
573,MenACWY_MenB,19989.309316744995,4238.191011989285,211889561.29014748
573,MenABCWY,6374.97115897485,4238.191011989285,211903175.62830526
574,MenC,2477.508828741869,4464.498161154814,223222430.54891196
574,MenACWY,5134.475681857922,4464.498161154814,223219773.58205882
574,MenACWY_MenB,20322.948530336173,4464.498161154814,223204585.10921034
574,MenABCWY,6838.9208206925505,4464.498161154814,223218069.13692
575,MenC,2256.6268221035366,4597.340340145122,229864760.380434
575,MenACWY,4664.619585858919,4597.340340145122,229862352.38767025
575,MenACWY_MenB,20810.097960473187,4597.340340145122,229846206.90929565
575,MenABCWY,7129.263254887661,4597.340340145122,229859887.74400124
576,MenC,2392.893041503362,4322.295884090147,216112401.3114659
576,MenACWY,5342.83640534897,4322.295884090147,216109451.36810204
576,MenACWY_MenB,20453.2287783673,4322.295884090147,216094340.97572902
576,MenABCWY,7141.608691535919,4322.295884090147,216107652.59581584
577,MenC,2678.7409764781405,3803.777752246932,190186208.8713701
577,MenACWY,5130.523929702017,3803.777752246932,190183757.08841687
577,MenACWY_MenB,20447.92387649162,3803.777752246932,190168439.6884701
577,MenABCWY,7552.567393674048,3803.777752246932,190181335.04495293
578,MenC,2676.66498482513,4520.545088899315,226024577.7799809
578,MenACWY,5072.162224971343,4520.545088899315,226022182.28274074
578,MenACWY_MenB,20731.695856612783,4520.545088899315,226006522.74910912
578,MenABCWY,6995.18329580872,4520.545088899315,226020259.2616699
579,MenC,2638.3780544423053,4250.716463210582,212533184.78247467
579,MenACWY,5402.02331906221,4250.716463210582,212530421.13721004
579,MenACWY_MenB,19140.88909432852,4250.716463210582,212516682.27143478
579,MenABCWY,6715.163836048368,4250.716463210582,212529107.99669304
580,MenC,2602.2851839188907,4266.668669210311,213330831.17533165
580,MenACWY,5539.605124370434,4266.668669210311,213327893.85539117
580,MenACWY_MenB,22829.694029322658,4266.668669210311,213310603.76648623
580,MenABCWY,6861.466627813095,4266.668669210311,213326571.99388775
581,MenC,2579.7596756462594,4505.16051225702,225255445.85317534
581,MenACWY,5497.576459619113,4505.16051225702,225252528.03639138
581,MenACWY_MenB,21148.779420509054,4505.16051225702,225236876.8334305
581,MenABCWY,7268.616962292678,4505.16051225702,225250756.9958887
582,MenC,2514.606584873413,4385.841352619849,219289553.0244076
582,MenACWY,5625.76924804374,4385.841352619849,219286441.86174443
582,MenACWY_MenB,20142.433372897216,4385.841352619849,219271925.1976196
582,MenABCWY,7301.164593505014,4385.841352619849,219284766.46639895
583,MenC,2349.201193089785,4545.068287213685,227251065.15949115
583,MenACWY,5118.419550274444,4545.068287213685,227248295.94113398
583,MenACWY_MenB,21868.220309032396,4545.068287213685,227231546.14037523
583,MenABCWY,6141.5221550500955,4545.068287213685,227247272.8385292
584,MenC,2458.0407246971517,4247.797640328229,212387423.97568676
584,MenACWY,5547.184287857352,4247.797640328229,212384334.8321236
584,MenACWY_MenB,21974.252738346997,4247.797640328229,212367907.7636731
584,MenABCWY,6959.517262549653,4247.797640328229,212382922.4991489
585,MenC,2623.9780006902142,4347.900254929364,217392388.7684675
585,MenACWY,4717.120368671272,4347.900254929364,217390295.62609953
585,MenACWY_MenB,21297.397849571782,4347.900254929364,217373715.34861863
585,MenABCWY,7231.130987805986,4347.900254929364,217387781.6154804
586,MenC,2376.311225210058,4422.662053172728,221130726.3474112
586,MenACWY,5055.826925186978,4422.662053172728,221128046.8317112
586,MenACWY_MenB,21693.688202080448,4422.662053172728,221111408.9704343
586,MenABCWY,6840.882963293906,4422.662053172728,221126261.7756731
587,MenC,2418.8941996888047,4604.694264345827,230232294.32309166
587,MenACWY,5335.258686786757,4604.694264345827,230229377.95860457
587,MenACWY_MenB,20727.09510684991,4604.694264345827,230213986.12218451
587,MenABCWY,6532.741774308354,4604.694264345827,230228180.47551703
588,MenC,2608.716265320201,4239.788213345361,211986801.95100275
588,MenACWY,5280.396216553808,4239.788213345361,211984130.27105153
588,MenACWY_MenB,20782.285081934064,4239.788213345361,211968628.38218614
588,MenABCWY,7324.650966907473,4239.788213345361,211982086.01630116
589,MenC,2632.5445023425264,3489.553043266978,174475019.61884654
589,MenACWY,4834.551557372179,3489.553043266978,174472817.61179152
589,MenACWY_MenB,17984.98216831265,3489.553043266978,174459667.18118057
589,MenABCWY,7154.129619630021,3489.553043266978,174470498.03372926
590,MenC,2437.0613657833364,4269.3404324819685,213464584.56273264
590,MenACWY,5739.142368336528,4269.3404324819685,213461282.48173007
590,MenACWY_MenB,19919.101249587842,4269.3404324819685,213447102.52284884
590,MenABCWY,6925.345494334377,4269.3404324819685,213460096.2786041
591,MenC,2432.3869591384364,4570.02424381327,228498779.80370435
591,MenACWY,4733.821438891801,4570.02424381327,228496478.3692246
591,MenACWY_MenB,19857.557434605646,4570.02424381327,228481354.63322887
591,MenABCWY,6911.052142422229,4570.02424381327,228494301.13852108
592,MenC,2582.1602222404968,4308.311356061616,215412985.64285856
592,MenACWY,5324.925490851539,4308.311356061616,215410242.87758994
592,MenACWY_MenB,23123.44315664607,4308.311356061616,215392444.35992414
592,MenABCWY,7391.940381548473,4308.311356061616,215408175.86269924
593,MenC,2560.3133642412786,4133.023696865346,206648624.52990308
